affiliation_key,canonical_affiliation,organisation,country,country_code,geocode_status,latitude,longitude,geocode_source,variant_count,attendee_count,in_delegate_list,in_programme,sources,name_variants,needs_review,review_reason,primary_organisation,secondary_organisation,redirect_to_affiliation_key,plot_on_map
icrs-a-00755,University of Western Australia,"The University Of Western Australia, Australia",Australia,AU,ok,-31.9789061,115.8180721,geocode_csv,6,11,True,True,delegate_list;display_alias;geocode_csv;programme,"The University Of Western Australia; The University Of Western Australia, Australia; University of Western Australia; University of Western Australia, Australia; University of Western Australia, New Zealand; the University of Western Australia",False,,"The University Of Western Australia, Australia",,,True
icrs-a-00756,University of Western Australia,"The University Of Western Australia, Australia",New Zealand,NZ,fallback,-41.2865,174.7762,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"University of Western Australia, New Zealand",False,,"The University Of Western Australia, Australia",,,True
icrs-a-00757,University of Wisconsin - Green Bay,University of Wisconsin - Green Bay,United States,US,ok,44.5313196,-87.9210482,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"University of Wisconsin - Green Bay, United States",False,,University of Wisconsin - Green Bay,,,True
icrs-a-00758,University of Wisconsin - Madison,University of Wisconsin - Madison,United States,US,ok,43.0755143,-89.4154526,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"University of Wisconsin - Madison, United States",False,,University of Wisconsin - Madison,,,True
icrs-a-00759,University of Wollongong,University of Wollongong,Australia,AU,ok,-34.4053396,150.8778394,geocode_csv,1,4,True,True,delegate_list;geocode_csv;programme,"University of Wollongong, Australia",False,,University of Wollongong,,,True
icrs-a-00760,University of York,University of York,United Kingdom,GB,ok,53.9461089,-1.0517718,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"University of York, United Kingdom",False,,University of York,,,True
icrs-a-00761,University Wuppertal,University Wuppertal,Germany,DE,ok,51.2445542,7.1501244,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"University Wuppertal, Germany",False,,University Wuppertal,,,True
icrs-a-00762,Université Côte d'azur,"Université Côte d'azur, France",France,FR,ok,43.7168559,7.2679621,geocode_csv,3,1,True,True,delegate_list;display_alias;geocode_csv;programme,"Universite Cote d'azur; Université Côte d'azur; Université Côte d'azur, France",False,,"Université Côte d'azur, France",,,True
icrs-a-00763,Université de Bretagne Occidentale,"Université de Bretagne Occidentale, France",France,FR,fallback,48.8566,2.3522,capital_fallback,4,1,True,True,delegate_list;display_alias;geocode_csv;programme,"Institut de Recherche pour le Développement/Université, France; Universite de Bretagne Occidentale; Université de Bretagne Occidentale; Université de Bretagne Occidentale, France",False,,"Université de Bretagne Occidentale, France",,,True
icrs-a-00764,Université de la Polynésie Française,"Université de la Polynésie Française, French Polynesia",French Polynesia,PF,fallback,-17.5516,-149.5585,capital_fallback,4,3,True,True,delegate_list;display_alias;geocode_csv;programme,"Universite de la Polynesie Francaise; Universite de la Polynesie Francaise, French Polynesia; Université de la Polynésie Française; Université de la Polynésie Française, French Polynesia",False,,"Université de la Polynésie Française, French Polynesia",,,True
icrs-a-00765,Université De Mayotte,Université De Mayotte,Mayotte,YT,fallback,-12.7806,45.2278,capital_fallback,4,1,False,False,display_alias,"Univeriste De Mayotte; Univeristé De Mayotte; Univeristé De Mayotte, Mayotte; Université De Mayotte",False,,Université De Mayotte,,,True
icrs-a-00766,Université De Mayotte,Université De Mayotte,Mayotte,YT,fallback,-12.7806,45.2278,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Univeristé De Mayotte, Mayotte",False,,Université De Mayotte,,,True
icrs-a-00767,Université Laval,"Université Laval, Canada",Canada,CA,ok,46.7817463,-71.2747424,geocode_csv,3,1,True,False,delegate_list;display_alias;geocode_csv,"Universite Laval; Université Laval; Université Laval, Canada",False,,"Université Laval, Canada",,,True
icrs-a-00768,Université Libre de Bruxelles,"Université Libre de Bruxelles, Belgium",Belgium,BE,ok,50.8132068,4.3822222,geocode_csv,3,1,True,True,delegate_list;display_alias;geocode_csv;programme,"Universite Libre de Bruxelles; Université Libre de Bruxelles; Université Libre de Bruxelles, Belgium",False,,"Université Libre de Bruxelles, Belgium",,,True
icrs-a-00769,Ursinus College,Ursinus College,United States,US,ok,40.1939677,-75.4563232,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Ursinus College, United States",False,,Ursinus College,,,True
icrs-a-00770,Vavaʻu Environmental Protection Association,Vavaʻu Environmental Protection Association,Tonga,TO,fallback,-21.1393,-175.2049,capital_fallback,4,1,False,False,display_alias,"Vava'u Environmental Protection Association; Vava'u Environmental Protection Association, Tonga; Vavau Environmental Protection Association; Vavaʻu Environmental Protection Association",False,,Vavaʻu Environmental Protection Association,,,True
icrs-a-00771,Vavaʻu Environmental Protection Association,Vavaʻu Environmental Protection Association,Tonga,TO,fallback,-21.1393,-175.2049,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Vava'u Environmental Protection Association, Tonga",False,,Vavaʻu Environmental Protection Association,,,True
icrs-a-00772,Victoria University of Wellington,Victoria University of Wellington,New Zealand,NZ,ok,-41.2901075,174.7678789,geocode_csv,2,26,True,True,delegate_list;geocode_csv;programme,"University of Wellington, New Zealand; Victoria University of Wellington, New Zealand",False,,Victoria University of Wellington,,,True
icrs-a-00773,Victoria University of Wellington,Victoria University of Wellington,United Kingdom,GB,fallback,51.5074,-0.1278,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Victoria University of Wellington, United Kingdom",False,,Victoria University of Wellington,,,True
icrs-a-00774,Victoria University of Wellington,Victoria University of Wellington,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Victoria University of Wellington, United States",False,,Victoria University of Wellington,,,True
icrs-a-00775,Villanova University,Villanova University,United States,US,ok,40.0368926,-75.3425785,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Villanova University, United States",False,,Villanova University,,,True
icrs-a-00776,Wageningen University,Wageningen University,Netherlands,NL,ok,51.9863475,5.6680189,geocode_csv,1,4,True,True,delegate_list;geocode_csv;programme,"Wageningen University, Netherlands",False,,Wageningen University,,,True
icrs-a-00777,Waitt Institute,Waitt Institute,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,2,True,False,delegate_list;geocode_csv,"Waitt Institute, United States",False,,Waitt Institute,,,True
icrs-a-00778,Waseda University,Waseda University,Japan,JP,ok,35.7087334,139.7196485,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Waseda University, Japan",False,,Waseda University,,,True
icrs-a-00779,Washington and Lee University,Washington and Lee University,United States,US,ok,37.7898776,-79.4458935,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Washington and Lee University, United States",False,,Washington and Lee University,,,True
icrs-a-00780,Wayamba University of Sri Lanka,Wayamba University of Sri Lanka,Sri Lanka,LK,ok,7.4645435,80.0216286,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Wayamba University of Sri Lanka, Sri Lanka",False,,Wayamba University of Sri Lanka,,,True
icrs-a-00781,Western Australian Museum,Western Australian Museum,Australia,AU,ok,-31.9495403,115.8618542,geocode_csv,1,3,True,True,delegate_list;geocode_csv;programme,"Western Australian Museum, Australia",False,,Western Australian Museum,,,True
icrs-a-00782,Wholome Arks,Wholome Arks,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Wholome Arks, United States",False,,Wholome Arks,,,True
icrs-a-00783,Wholome,Wholome,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Wholome, United States",False,,Wholome,,,True
icrs-a-00784,Wilderlab,Wilderlab,Australia,AU,ok,-33.8913574,151.2506962,geocode_csv,1,2,True,False,delegate_list;geocode_csv,"Wilderlab, Australia",False,,Wilderlab,,,True
icrs-a-00785,Wildflow,Wildflow,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Wildflow, United States",False,,Wildflow,,,True
icrs-a-00786,Wildlife Conservation Society - Malaysia,Wildlife Conservation Society - Malaysia,Malaysia,MY,ok,1.5277613,110.3490123,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Wildlife Conservation Society - Malaysia, Malaysia",False,,Wildlife Conservation Society - Malaysia,,,True
icrs-a-00787,Wildlife Conservation Society - Philippines,Wildlife Conservation Society - Philippines,Philippines,PH,fallback,14.5995,120.9842,capital_fallback,1,0,False,True,programme,Wildlife Conservation Society - Philippines,False,,Wildlife Conservation Society - Philippines,,,True
icrs-a-00788,Wildlife Conservation Society,Wildlife Conservation Society,Australia,AU,fallback,-35.2809,149.13,capital_fallback,1,2,True,True,delegate_list;geocode_csv;programme,"Wildlife Conservation Society, Australia",False,,Wildlife Conservation Society,,,True
icrs-a-00789,Wildlife Conservation Society,Wildlife Conservation Society,Canada,CA,fallback,45.4215,-75.6972,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Wildlife Conservation Society, Canada",False,,Wildlife Conservation Society,,,True
icrs-a-00790,Wildlife Conservation Society,Wildlife Conservation Society,Fiji,FJ,ok,-18.1477602,178.4320004,geocode_csv,1,3,True,False,delegate_list;geocode_csv,"Wildlife Conservation Society, Fiji",False,,Wildlife Conservation Society,,,True
icrs-a-00791,Wildlife Conservation Society,Wildlife Conservation Society,Indonesia,ID,ok,-6.595105,106.8056102,geocode_csv,1,2,True,True,delegate_list;geocode_csv;programme,"Wildlife Conservation Society, Indonesia",False,,Wildlife Conservation Society,,,True
icrs-a-00792,Wildlife Conservation Society,Wildlife Conservation Society,Kenya,KE,ok,-4.0028767,39.7276766,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Wildlife Conservation Society, Kenya",False,,Wildlife Conservation Society,,,True
icrs-a-00793,Wildlife Conservation Society,Wildlife Conservation Society,Madagascar,MG,ok,-15.4345486,49.7517318,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Wildlife Conservation Society, Madagascar",False,,Wildlife Conservation Society,,,True
icrs-a-00794,Wildlife Conservation Society,Wildlife Conservation Society,Panama,PA,fallback,8.9824,-79.5199,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Wildlife Conservation Society, Panama",False,,Wildlife Conservation Society,,,True
icrs-a-00795,Wildlife Conservation Society,Wildlife Conservation Society,Papua New Guinea,PG,fallback,-9.4438,147.1803,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Wildlife Conservation Society, Papua New Guinea",False,,Wildlife Conservation Society,,,True
icrs-a-00796,Wildlife Conservation Society,Wildlife Conservation Society,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,2,True,True,delegate_list;geocode_csv;programme,"Wildlife Conservation Society, United States",False,,Wildlife Conservation Society,,,True
icrs-a-00797,Windward Community College,Windward Community College,United States,US,ok,21.4079179,-157.8122219,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Windward Community College, United States",False,,Windward Community College,,,True
icrs-a-00798,Wofford College,Wofford College,United States,US,ok,34.9590202,-81.9351358,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Wofford College, United States",False,,Wofford College,,,True
icrs-a-00799,Woods Hole Oceanographic Institution,Woods Hole Oceanographic Institution,United States,US,ok,41.5245291,-70.6683781,geocode_csv,1,4,True,True,delegate_list;geocode_csv;programme,"Woods Hole Oceanographic Institution, United States",False,,Woods Hole Oceanographic Institution,,,True
icrs-a-00800,World Conservation Monitoring Centre,World Conservation Monitoring Centre,United Kingdom,GB,ok,52.2211821,0.0955676,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"World Conservation Monitoring Centre, United Kingdom",False,,World Conservation Monitoring Centre,,,True
